














"É necessário solicitar as férias quantos dias antes?",Prazos / Colaborador
"É possível pedir férias antes de 30 dias de minha pretensão sobre a data escolhida?
",Prazos / Colaborador
"Posso agendar minhas férias para que dia?",Prazos / Colaborador
"Posso pedir férias com a diferença de quinze dias para a data de início de gozo?
",Prazos / Colaborador
"prazo",Prazos / Colaborador
"prazo de ferias",Prazos / Colaborador
"Qual é o prazo mínimo para o DP da Magna fazer a programação de férias?",Prazos / Colaborador
"Qual o prazo minimo para a solicitacao de ferias?",Prazos / Colaborador
"Qual o prazo mínimo para a solicitação de férias?",Prazos / Colaborador
"Qual o prazo para solicitar férias?",Prazos / Colaborador
"Qual o procedimento para entrar de férias?",Prazos / Colaborador
"Qual o procedimento para entrar em férias?
",Prazos / Colaborador
"Quando posso marcar minhas férias?",Prazos / Colaborador
"Quando posso pedir minhas férias ao gestor?",Prazos / Colaborador
"Quando posso solicitar minhas férias?
",Prazos / Colaborador
"Quanto tempo antes de sair preciso marcar minhas férias?",Prazos / Colaborador
"um terço de férias junto com 13º salário qual o período para solicitar?",Prazos / Colaborador
"Como e feito o pagamento das ferias?",Prazos de pagamento / Departamento de Pessoal
"Como é feito o pagamento das férias?",Prazos de pagamento / Departamento de Pessoal
"Como eu posso receber minhas ferias?",Prazos de pagamento / Departamento de Pessoal
"Como posso receber minhas ferias",Prazos de pagamento / Departamento de Pessoal
"como vou ser pago",Prazos de pagamento / Departamento de Pessoal
"como vou ser pago?",Prazos de pagamento / Departamento de Pessoal
"Em qual dia que recebo o pagamento das minhas ferias?",Prazos de pagamento / Departamento de Pessoal
"Em qual dia recebo o pagamento das minhas férias?",Prazos de pagamento / Departamento de Pessoal
"Em quantos dias eu vou receber o valor das minhas férias?",Prazos de pagamento / Departamento de Pessoal
"O pagamento das ferias e feito em qual data?",Prazos de pagamento / Departamento de Pessoal
"O pagamento das férias é feito em qual data?",Prazos de pagamento / Departamento de Pessoal
"O pagamento das minhas férias cairá junto com o crédito do salário?",Prazos de pagamento / Departamento de Pessoal
"Por que ainda não recebi minhas férias se a programação já foi realizada?",Prazos de pagamento / Departamento de Pessoal
"Qual a data de pagamento das ferias?",Prazos de pagamento / Departamento de Pessoal
"Qual a data de pagamento das férias?",Prazos de pagamento / Departamento de Pessoal
"Qual o prazo de pagamento das férias?",Prazos de pagamento / Departamento de Pessoal
"Qual o prazo para o pagamento das ferias?",Prazos de pagamento / Departamento de Pessoal
"Quando receberei o crédito de pagamento de minhas férias já programadas?",Prazos de pagamento / Departamento de Pessoal
"Recebo minhas férias de que forma?",Prazos de pagamento / Departamento de Pessoal
"Recebo o valor das minhas ferias de que forma?",Prazos de pagamento / Departamento de Pessoal
"Tenho urgência no recebimento do crédito de férias. Qual a data do pagamento?",Prazos de pagamento / Departamento de Pessoal
"A partir da data de solicitação de ferias em quantos dias recebo uma resposta?",Prazos / Gerente Aprovador
"À partir da data de solicitação de férias em quantos dias recebo uma resposta?",Prazos / Gerente Aprovador
"Fiz a solicitacao de ferias no sistema. Em quanto tempo receberei uma resposta?",Prazos / Gerente Aprovador
"Fiz a solicitação de férias no sistema. Em quanto tempo receberei uma resposta?",Prazos / Gerente Aprovador
"Meu gerente deve verificar minha solicitacao de ferias em ate quantos dias?",Prazos / Gerente Aprovador
"Meu gerente deve verificar minha solicitação de férias em até quantos dias?",Prazos / Gerente Aprovador
"O empregador pode cancelar as ferias marcadas do empregado?",Prazos / Gerente Aprovador
"O empregador pode cancelar as férias marcadas do empregado?",Prazos / Gerente Aprovador
"Qual o prazo para as minhas ferias serem aprovadas ou reprovadas no sistema?",Prazos / Gerente Aprovador
"Qual o prazo para as minhas férias serem aprovadas ou reprovadas no sistema?",Prazos / Gerente Aprovador
"Qual o prazo para receber uma resposta sobre a solicitacao de férias no sistema?",Prazos / Gerente Aprovador
"Qual o prazo para receber uma resposta sobre a solicitação de férias no sistema?",Prazos / Gerente Aprovador
"Qual o tempo limite para meu gestor aprovar minhas ferias?",Prazos / Gerente Aprovador
"Qual o tempo limite para meu gestor aprovar minhas férias?",Prazos / Gerente Aprovador
"quanto tempo para aprovar minhas férias?",Prazos / Gerente Aprovador
"Caso eu fracione as férias no próximo pedido terei um novo recibo?",Recibo de Férias / Assinatura
"Como faço para saber o valor de pagamento que receberei nas minhas férias?",Recibo de Férias / Assinatura
"E necessario assinar o recibo de ferias com quantos dias de antecedencia?",Recibo de Férias / Assinatura
"E necessário assinar o recibo de férias com quantos dias de antecedência?",Recibo de Férias / Assinatura
"Não assinei meu último recibo de férias",Recibo de Férias / Assinatura
"Nao posso ir ate a Magna assinar o recibo no momento.",Recibo de Férias / Assinatura
"Não posso ir até a Magna assinar o recibo no momento.",Recibo de Férias / Assinatura
"Posso assinar meu recibo de férias?",Recibo de Férias / Assinatura
"Tenho que assinar meu recibo de ferias porem nao posso ir ate a Magna.",Recibo de Férias / Assinatura
"Tenho que assinar meu recibo de férias porém não posso ir até a Magna.",Recibo de Férias / Assinatura
"Como sou informado da assinatura do recibo de ferias?",Recibo de Férias / Comunicação
"Como sou informado da assinatura do recibo de férias?",Recibo de Férias / Comunicação
"Com quantos dias de antecedencia devo assinar meu recibo de ferias?",Recibo de Férias / Comunicação
"Com quantos dias de antecedência devo assinar meu recibo de férias?",Recibo de Férias / Comunicação
"Qual o prazo para assinatura do recibo de ferias?",Recibo de Férias / Comunicação
"Qual o prazo para assinatura do recibo de férias?",Recibo de Férias / Comunicação
"E possivel reprogramar as ferias?",Solicitações / Reprogramações - Fora de tempo
"É possível reprogramar as férias?",Solicitações / Reprogramações - Fora de tempo
"E possivel solicitar ferias com prazo inferior a data limite?",Solicitações / Reprogramações - Fora de tempo
"É possível solicitar férias com prazo inferior à data limite?",Solicitações / Reprogramações - Fora de tempo
"Minhas ferias estavam marcadas para semana que vem porem quero reprograma-las. O que devo fazer?",Solicitações / Reprogramações - Fora de tempo
"Minhas férias estavam marcadas para semana que vem porém quero reprogramá-las. O que devo fazer?",Solicitações / Reprogramações - Fora de tempo
"O que acontece caso eu solicite minhas ferias com prazo inferior a 40 dias?",Solicitações / Reprogramações - Fora de tempo
"O que acontece caso eu solicite minhas férias com prazo inferior a 40 dias?",Solicitações / Reprogramações - Fora de tempo
"O que devo fazer para reprogramar as minhas ferias?",Solicitações / Reprogramações - Fora de tempo
"O que devo fazer para reprogramar as minhas férias?",Solicitações / Reprogramações - Fora de tempo
"Posso cancelar minhas férias ? ",Solicitações / Reprogramações - Fora de tempo
"Qual o prazo limite para a reprogramacao de ferias?",Solicitações / Reprogramações - Fora de tempo
"Qual o prazo limite para a reprogramação de férias?",Solicitações / Reprogramações - Fora de tempo
"beneficios nas férias",Vale Refeição / Vale Transporte - Férias
"Meu vale transporte é pago no período de férias?",Vale Refeição / Vale Transporte - Férias
"perco os benefícios durante as férias?",Vale Refeição / Vale Transporte - Férias
"Porque não tenho direito de receber vale refeição nas férias?",Vale Refeição / Vale Transporte - Férias
"posso receber o VR nas férias?",Vale Refeição / Vale Transporte - Férias
"refeiçao",Vale Refeição / Vale Transporte - Férias
"vale refeição",Vale Refeição / Vale Transporte - Férias
